PhraseId	SentenceId	Phrase	Sentiment
113294	6019	that simply does n't	2
43122	2083	bites hard .	1
128938	6934	If you 're not deeply touched by this movie	3
51610	2544	make Personal Velocity into an intricate , intimate and intelligent journey	3
103861	5475	stuck to Betty Fisher	2
9681	403	wonderful acting clinic	3
130175	7009	titled Mr. Chips off the Old Block	2
127737	6869	might add -- slice of comedic bliss	4
91322	4751	One of those terrific documentaries that collect a bunch of people who are enthusiastic about something and then figures out how to make us share their enthusiasm .	4
40825	1956	believable as people	2
142310	7720	a fanciful film about the typical problems of average people	3
102492	5394	this cartoon adventure is that wind-in-the-hair exhilarating .	3
127742	6869	comedic bliss	4
45560	2214	its cast , its cuisine and	2
61103	3086	what he could make with a decent budget	3
78129	4020	indignant , preemptive departure	2
115592	6160	treated	2
110279	5839	Bibi	2
146030	7941	instead gets -LRB- sci-fi -RRB- rehash	1
425	16	A welcome relief from baseball movies that try too hard to be mythic	3
74982	3845	is grisly .	1
30350	1409	believe in it	2
24946	1137	challenges perceptions of guilt and innocence , of good guys and bad , and asks us whether a noble end can justify evil means	3
68647	3487	'll like Promises	2
28413	1314	commands interest almost solely as an exercise in gorgeous visuals .	3
17971	783	Bedknobs and Broomsticks	2
117913	6298	to the role	2
32374	1517	The Mummy Returns	2
65883	3341	to portray themselves in the film	2
142299	7719	have n't seen 10,000 times	2
115999	6183	say that after seeing this movie in IMAX form , you 'll be more acquainted with the tiniest details of Tom Hanks ' face than his wife is	1
12549	538	to watching stunts that are this crude , this fast-paced and this insane	2
54792	2728	's so simple and precise that anything discordant would topple the balance	3
24551	1117	Serving Sara '' has n't much more to serve than silly fluff	0
124047	6659	over Michael Idemoto as Michael	2
39939	1909	sulky teen drama and	1
39818	1903	than enchanting ... terribly episodic and lacking the spark of imagination that might have made it an exhilarating	1
115274	6140	the general 's fate	2
26452	1213	Bread	2
77637	3992	George Clooney	2
4566	173	his message	2
55632	2778	dumbness	1
16208	700	The Silence of the Lambs	2
32866	1539	seeing it	2
38208	1817	, the characters never seem to match the power of their surroundings .	2
14929	641	to slo-mo gun firing and random glass-shattering	2
54157	2690	intriguing , observant	3
146849	7989	works nothing short of a minor miracle in Unfaithful	2
146574	7972	is nit-picky about the hypocrisies of our time	2
102606	5401	to really care	3
71466	3645	more than another `` Best Man '' clone by weaving a theme throughout this funny film	3
115992	6182	in character development and story logic	2
154416	8440	Matthew Cirulnick and novelist Thulani Davis	2
120295	6431	fights the good fight in Vietnam	3
122275	6554	of Ia Drang	2
71500	3647	Astonishingly skillful and moving ... it could become a historically significant work as well as a masterfully made one	4
46095	2240	lucky few	2
49943	2450	is , at its core ,	2
3780	144	Initial strangeness inexorably gives way to rote sentimentality and	1
69208	3517	As giddy and whimsical and relevant today	3
66087	3352	Stallion	2
36734	1740	certainly ca n't recommend it	0
101256	5322	's well worth a rental	3
123598	6637	Fugitive	2
90635	4718	the Venezuelans say things like `` si , pretty much '' and `` por favor , go home '' when talking to Americans .	2
104207	5496	with such conviction	2
35002	1647	There 's no conversion effort , much of the writing is genuinely witty and both stars are appealing enough to probably have a good shot at a Hollywood career , if they want one .	3
97245	5083	find a ` literary ' filmmaking style	1
8283	344	when thrillers actually thrilled	2
92565	4822	of frat-boy humor	2
92306	4805	The kids in the audience at the preview screening seemed bored , cheering the pratfalls but little else ;	1
37346	1772	incredibly captivating and insanely funny	4
145756	7923	weird \/ Thinking about all the bad things in the world \/	2
85256	4408	is moody , oozing , chilling and heart-warming all at once ... a twisting , unpredictable , cat-and-mouse thriller	4
56570	2840	strong , character-oriented piece	3
28555	1319	in this summer 's new action film	3
154877	8472	cheese standards	2
70551	3596	sense that powerhouse of 19th-century prose behind her childlike smile	3
106224	5609	of the fact	2
26770	1228	top shelf	3
25860	1184	revolution	2
27534	1266	An intelligently	2
40602	1944	feels free to offend	1
96375	5033	disastrous	1
132080	7121	extrusion	2
124682	6699	take as long as you 've paid a matinee price	1
90612	4716	very good comedic songs	3
96347	5032	is less successful on other levels .	2
49824	2444	Dense and thoughtful and brimming with ideas that are too complex to be rapidly absorbed	2
150748	8217	spent exploring her process of turning pain into art would have made this a superior movie .	3
12539	537	lot to be desired	1
58397	2943	A time machine	2
117113	6248	Nesbitt 's Cooper	2
144889	7867	Raimondi	2
84252	4354	need to stay in touch with your own skin , at 18 or 80	4
87472	4538	should be ingratiating	2
147820	8042	TV shows , but	2
118662	6342	A close-to-solid espionage thriller with the misfortune of being released a few decades too late	2
118401	6325	short and often	2
134464	7253	to slip into hokum	2
64766	3280	Writer-director Randall Wallace has bitten off more than he or anyone else could chew ,	1
146872	7991	reading and\/or poetry	2
109284	5787	A riveting documentary .	4
64490	3264	logical , unforced continuation	3
98657	5173	confirms Lynne Ramsay as an important , original talent in international cinema .	4
81358	4193	Zealand	2
136416	7376	Some of the visual flourishes are a little too obvious , but restrained and subtle storytelling ,	2
840	31	Nothing more than a run-of-the-mill action flick .	2
5433	217	A superfluous sequel ... plagued by that old familiar feeling of ` let 's get this thing over with ' : Everyone has shown up at the appointed time and place	0
57149	2878	makes a better short story	1
73272	3743	put together by some cynical creeps at Revolution Studios and Imagine Entertainment	2
150253	8184	a trashy little bit of fluff stuffed with enjoyable performances and a bewildering sense of self-importance	2
92404	4811	ripping good yarn	2
114386	6083	You do n't want to call the cops .	2
97673	5112	pallid	1
26098	1194	move quickly	2
92749	4831	offers us	2
135549	7320	nothing to gain from watching They	0
45890	2232	intermittently powerful	3
99650	5227	excellent Latin actors of all ages	3
64489	3264	the logical , unforced continuation	2
148731	8091	with an inconclusive ending	2
20362	909	rumblings	1
49294	2412	lost some of the dramatic conviction that underlies the best of comedies	1
98963	5190	accompanying	2
605	22	case study	2
152341	8313	I ca n't see why any actor of talent would ever work in a McCulloch production again if they looked at how this movie turned out .	1
68393	3470	captivates	3
10809	459	feels as flat as the scruffy sands of its titular community	1
23320	1057	matter that the film is less than 90 minutes	2
115202	6136	becomes something about how lame it is to try and evade your responsibilities	1
139983	7595	much panache , but with material this rich it does n't need it	3
82658	4268	each moment of this broken character study is rich in emotional texture	3
100407	5268	she deftly spins the multiple stories in a vibrant and intoxicating fashion	4
52441	2594	ick '	0
54960	2738	Zellweger 's whiny pouty-lipped poof	1
68677	3489	The Weight of Water is oppressively heavy .	2
2619	101	is -RRB- the comedy equivalent of Saddam Hussein , and	1
98785	5180	four-star movie	4
19499	856	no palpable chemistry between Lopez and male lead Ralph Fiennes	1
129258	6951	others do n't , and the film pretends that those living have learned some sort of lesson	2
66694	3385	Unspeakable , of course , barely begins to describe the plot and its complications .	0
77731	3997	stomach-turning	2
143592	7794	Ratliff 's two previous titles ,	2
25832	1183	running off the limited chemistry created by Ralph Fiennes and Jennifer Lopez	2
117268	6257	delivers on the promise of excitement	4
132386	7138	outdoes its spectacle	3
24252	1102	the audience to break through the wall her character erects	2
42752	2063	of Fahrenheit 451	2
85611	4427	memory lane	2
22581	1020	is visually smart	3
98125	5141	an airless , prepackaged Julia Roberts wannabe that stinks so badly of hard-sell image-mongering you	0
105786	5584	and -RRB-	2
119088	6365	the fights	2
70936	3616	staged violence overshadows everything	1
142463	7729	, if uneven ,	1
139545	7570	all portent and no content	1
93455	4872	succumbing to its own bathos	1
12696	546	at their own jokes	2
14486	625	Better than the tepid Star Trek : Insurrection	3
150400	8194	to figure out that this is a Mormon family movie , and a sappy , preachy one at that	1
30971	1443	unbearable when it is n't merely offensive	0
114801	6110	Not once	2
44825	2175	least demanding	2
74947	3842	its delivery	2
132983	7172	loved the look of this film	3
8773	365	prom dates	2
105123	5553	` Dumb and Dumber ' would have been without the vulgarity and with an intelligent , life-affirming script	2
117875	6295	perhaps , but unmistakably	2
15881	682	by a filmmaking methodology that 's just experimental enough to alienate the mainstream audience while ringing cliched to hardened indie-heads	2
115084	6131	is an incredibly layered and stylistic film that , despite a fairly slow paced , almost humdrum approach to character development , still manages at least a decent attempt at meaningful cinema	2
78639	4047	actor and	2
55001	2740	sneaks up on you and	3
16778	725	Same song , second verse ,	2
34176	1606	Franklin needs to stay afloat in Hollywood	2
95000	4956	the developmentally disabled	2
153341	8374	get no satisfaction without the latter	2
56530	2839	The three leads produce adequate performances ,	3
6939	277	looks fake	1
69511	3533	this , and more	2
23781	1081	set at sea	2
102203	5378	see this delightful comedy	4
133485	7202	Buy is an accomplished actress ,	3
1981	74	work from start to finish .	3
47031	2292	the best and most exciting movies	3
154632	8454	see a flick about telemarketers	1
57348	2890	saves the movie	2
127207	6841	to squeeze by on Angelina Jolie 's surprising flair for self-deprecating comedy	2
47863	2333	's not half-bad	2
52931	2624	Director Carl Franklin , so crisp and economical in One False Move , bogs down in genre cliches here .	3
79980	4120	good performance	3
32438	1520	loss and loneliness	1
38300	1823	This 10th film in the series looks and feels tired .	1
91285	4749	see this piece of crap	0
27897	1281	amusedly ,	3
146534	7971	something of Bubba Ho-Tep 's clearly evident quality	3
10623	450	What can one say about a balding 50-year-old actor playing an innocent boy carved from a log ?	2
47527	2317	long-suffering but	2
31226	1458	\*\*	2
58870	2969	a hilarious adventure	3
142325	7721	cutesy romance , dark satire and	3
1390	51	celebrated Irish playwright , poet and drinker	2
57194	2880	is static , stilted	2
54648	2719	your slave for a year	2
55043	2741	motivate	3
49344	2414	An engrossing story that	2
10968	467	with calamity	1
26074	1194	handles the nuclear crisis sequences	2
54699	2722	welt	2
29836	1383	reporters	2
63380	3207	Not bad	2
27329	1255	an American	3
3655	138	involving as far	2
23110	1047	My own minority report	2
16989	738	start writing screenplays	2
85909	4446	Not a film for the faint of heart or conservative of spirit , but for the rest of us -- especially San Francisco lovers	4
16600	715	their hearts in the right place	3
85570	4425	that he has something significant to say	2
111696	5928	is instead about as fresh as last week 's issue of Variety	1
104537	5517	good ,	3
26112	1197	If you have n't seen the film lately	2
123891	6653	like one long ,	2
20701	923	self-discovery handled with such sensitivity	3
68960	3503	Despite Besson 's high-profile name being Wasabi 's big selling point	2
128641	6919	gives Hollywood sequels a bad name	0
50848	2501	go in knowing that	2
94130	4911	bore-athon	1
155981	8539	making water torture seem appealing	2
117103	6248	such fury	3
115679	6164	famine	2
6597	262	, the humor dwindles .	1
66510	3375	been properly digested	3
36270	1714	Goldman	2
124422	6684	quirky , slightly strange French films	3
79380	4089	going to make a splash even greater than Arnold Schwarzenegger , Jean-Claud Van Damme or Steven Segal	3
78196	4023	scenic shots	3
53751	2668	it 's all the stronger because of it	3
143015	7763	light showers	2
54793	2728	so simple and precise that anything discordant would topple the balance	2
1511	55	Perhaps it 's cliche to call the film ` refreshing	3
59211	2987	until a few days	2
44030	2134	move so easily across racial and cultural lines in the film that it makes My Big Fat Greek Wedding look like an apartheid drama	2
106939	5647	meanders	2
139206	7545	unforgettably stupid	0
131974	7114	keep your eyes	2
4115	154	with narrative form	2
25342	1157	even more damage	2
26761	1228	-LRB- and fairly unbelievable -RRB- finale	1
53529	2653	convey it	2
64968	3287	pointed political allegory	2
34994	1646	the screenplay , but rather the mediocre performances	2
29949	1388	a stately sense of composition	3
97872	5125	a parent	2
58931	2972	a well-deserved reputation as one	3
84481	4370	this before	2
106342	5615	crisp framing , edgy camera work , and	3
52326	2587	spontaneous intimacy	3
27513	1263	comedic employment	3
18039	786	their super-dooper-adorability intact	3
91060	4736	appealing as Pumpkin	2
96309	5029	being -RRB-	2
148617	8085	mother and	2
154733	8463	Just too silly and sophomoric	2
80512	4147	Scott Baio is turning in some delightful work on indie projects .	3
55058	2744	come away from his film overwhelmed ,	3
5112	200	a fast fade	1
88003	4572	underlined by Neil Finn and Edmund McWilliams 's melancholy music , are charged with metaphor , but rarely easy , obvious or self-indulgent	2
147816	8042	cartoons derived from TV shows , but Hey Arnold	2
151733	8279	the film has a gentle , unforced intimacy that never becomes claustrophobic .	4
47254	2303	Starts slowly , but Adrien Brody -- in the title role -- helps make the film 's conclusion powerful and satisfying	3
144926	7870	shimmering	2
44300	2148	a couple of times	2
7926	322	entirely foreign	2
3664	138	end up	2
46205	2249	in some ways similar to Catherine Breillat 's Fat Girl	2
146234	7951	honest poetry	3
76536	3935	talk-heavy film	2
3143	118	seamless and sumptuous stream	3
145631	7916	truly deserving of its Oscar nomination	4
55919	2795	opera movie	2
147342	8017	the hard way	2
119582	6393	incredible storyline	4
111727	5930	large-screen format	2
107859	5704	need to be invented to describe exactly how bad it is .	0
145989	7939	certain part	2
5257	208	phenomena	2
98639	5171	's always enthralling .	3
42240	2034	that ensues when brash young men set out to conquer the online world with laptops , cell phones and sketchy business plans	2
130962	7058	fiddle	2
46750	2276	a sadistic bike flick	1
77976	4014	has deftly	2
96581	5045	American Indians in modern America	2
124966	6716	's still entertaining to watch the target practice	3
107375	5674	SC2 is an autopilot Hollywood concoction lacking in imagination and authentic Christmas spirit , yet	1
47167	2298	few evocative images	2
31994	1497	the gorgeous locales and	4
92052	4790	to escape their maudlin influence	2
125950	6766	unusual but unfortunately also	1
59932	3023	social milieu	2
107161	5662	a party worth	2
100169	5255	worth revisiting	3
104525	5516	is a bomb	0
90508	4711	told with humor and poignancy	4
111116	5889	provides no easy answers , but offers a compelling investigation of faith versus intellect	3
74327	3808	way too full	1
60208	3038	of impact on me these days	2
89948	4681	Disney-style	2
34270	1609	little else	1
67699	3438	Suffers from all the excesses of the genre .	1
60206	3038	that kind of impact on me these days	3
23279	1055	Master of Disguise	2
69471	3531	an animated holiday movie	2
154997	8480	infantilized	2
13916	599	pile up ,	2
27270	1254	plods along methodically , somehow	2
73098	3735	be adequately served by the movie 's sophomoric blend of shenanigans and slapstick , although the more lascivious-minded might be disappointed in the relative modesty of a movie that sports a ` topless tutorial service	2
106254	5610	, feeling guilty for it ... Then , miracle of miracles , the movie does a flip-flop .	2
84865	4388	have been deeper	2
86368	4471	take time revealing them	2
5516	218	tool	2
4187	158	Eerily accurate depiction	3
4744	181	outnumber	2
37901	1803	Tadpole ' was one of the films so declared this year , but it 's really more of The Next Pretty Good Thing	2
146546	7971	on a shelf somewhere	2
133388	7198	A worthy addition to the cinematic canon , which , at last count , numbered 52 different versions	4
110381	5846	tomfoolery	2
146515	7971	irritates and saddens	1
17013	738	to the highest bidder	2
79290	4083	a fitting	2
90016	4683	construct a portrait of Castro	2
65531	3319	, humorless and under-inspired	1
128590	6916	that he 's now , more than ever , choosing his roles with the precision of the insurance actuary	3
4477	169	love Cinema Paradiso will find the new scenes interesting , but few will find the movie	2
61460	3107	is only surface	2
56194	2815	daydreams	2
84802	4386	its subsequent reinvention , a terrifying study of bourgeois	1
53677	2664	weighty revelations ,	2
148911	8101	involve precocious kids getting the better of obnoxious adults	2
115595	6160	docile	2
37196	1764	may as well	2
10119	425	smacks of exhibitionism more than it does cathartic truth telling .	1
110897	5876	horrors !	1
10392	437	found relic	2
98213	5146	how to pose Madonna	2
57590	2904	palaver	2
10615	449	Obvious , obnoxious and didactic burlesque	0
70448	3592	An empty shell of an epic rather than the real deal	2
4762	182	strong themes of familial ties	3
79584	4097	The pairing does sound promising in theory ... but	2
83129	4291	The irony is that this film 's cast is uniformly superb ; their performances could have -- should have -- been allowed to stand on their own .	3
6101	243	Godfrey	2
76402	3925	offensive ,	2
136179	7360	you could have guessed at the beginning	2
3896	148	key	2
50337	2475	the timeless spectacle of people	3
88954	4622	documents	2
55084	2745	recreating	2
115425	6150	takes a hat-in-hand approach to Rowling that stifles creativity and allows the film to drag on for nearly three hours	0
58505	2948	recommended -- as visually bland as a dentist 's waiting room , complete with soothing Muzak	0
2557	98	Report card : Does n't live up to the exalted tagline -	1
137017	7410	uniformly good	3
33828	1589	urgency ,	2
105602	5576	trifling romantic comedy	2
45658	2219	trying to forget	1
6460	256	esoteric	3
150006	8169	flounders under the weight of too many story lines	0
64329	3255	an hour-and-a-half	2
39589	1889	either Esther 's	2
1422	52	after	2
60161	3034	young person	2
26339	1206	the mood is laid back	3
55198	2752	as well-written as Sexy Beast , not as gloriously flippant as Lock , Stock and Two Smoking Barrels , but stylish and moody and exceptionally well-acted	3
40429	1933	with enough action	3
77759	3998	slow and dreary	1
43081	2080	if considerably less ambitious	1
39052	1864	he knows how a daily grind can kill love	2
2266	86	About Mary co-writer Ed Decter	2
142243	7717	Constantly touching	3
33438	1568	runs through a remarkable amount of material in the film 's short 90 minutes .	2
76716	3945	go around	2
116066	6186	fanatical	2
71653	3656	vein	3
110385	5846	of taste	2
27222	1253	is one surefire way to get a nomination for a best-foreign-film Oscar : Make a movie about whimsical folk who learn a nonchallenging , life-affirming lesson while walking around a foreign city with stunning architecture .	2
60458	3053	could have been something special	2
80943	4171	to call attention to themselves	2
126327	6790	of French cinema at its best	4
34692	1631	It 's not the worst comedy of the year , but	1
46812	2279	terrible story	0
90004	4683	the true intent	2
26551	1218	Since Lee is a sentimentalist , the film is more worshipful than your random E !	2
70891	3614	-- but what underdog movie since The Bad News Bears has been ?	2
127720	6869	also a -- dare I say it twice -- delightfully charming -- and totally American , I might add -- slice of comedic bliss	4
50893	2505	cope with the pesky moods of jealousy	1
151257	8246	Exploitative and largely devoid of the depth or sophistication that would make watching such a graphic treatment of the crimes bearable	0
38320	1824	set to cello music	2
3290	124	more potent and riveting	2
78246	4026	the too-frosty exterior	1
39694	1895	, Sterile And Lacking	1
30945	1442	my opinion , Analyze	2
28340	1308	you do n't have the slightest difficulty accepting him in the role .	3
10390	437	more as a	2
83567	4319	dearly hoping that the rich promise of the script will be realized on the screen	2
132315	7134	's mildly sentimental , unabashedly consumerist ... studiously inoffensive and completely disposable .	0
10020	421	lump	2
102604	5401	the audience or	2
118899	6353	Imagine Susan Sontag falling in love with Howard Stern	2
135958	7343	any of the other foul substances	2
8897	371	Translation : `	2
26800	1229	Vin Diesel ,	2
71953	3675	the robust middle of this picture	3
32166	1506	only unsatisfactorily	1
17345	752	his movie	2
53926	2676	hamming	2
54622	2717	of close-ups	2
4129	156	cut	2
140492	7624	those reputedly `` unfilmable '' novels	2
93091	4851	All the sensuality , all the eroticism of a good vampire tale has been , pardon the pun , sucked out and replaced by goth goofiness .	1
22568	1020	knows everything and answers all questions , is visually smart , cleverly written , and nicely	4
30496	1416	acted but	2
130306	7020	Davis has energy , but	2
75454	3868	a wacky concept	2
95767	5002	wo n't enjoy the movie at all .	1
102256	5380	feels more like commiserating	2
74463	3816	freshening the play	2
36581	1730	Or for the year , for that matter .	2
77250	3974	I 've had since	2
144866	7866	In other words , about as bad a film you 're likely to see all year .	0
24343	1106	clung-to	2
29176	1350	to make you think about existential suffering	2
106565	5628	Kubrick	2
28380	1312	-LRB- Washington 's -RRB-	2
30269	1404	disciplined	2
40095	1919	, seem downright Hitchcockian	2
115169	6134	slow death	0
26087	1194	be building suspense	3
81258	4189	Biggie and Tupac	2
58427	2944	the feeling of having been slimed in the name of High Art	0
143166	7771	, it 's goofy -LRB- if not entirely wholesome -RRB- fun	3
8971	374	of the big fight	2
20511	916	catching	2
149440	8134	odd purity	3
126054	6772	of flavor and spice	2
13332	573	own broadside	2
117963	6301	enters the pantheon of wreckage that includes Battlefield Earth and Showgirls	0
3514	130	to light	3
122216	6552	lewd scene	2
143931	7811	on the young woman 's infirmity and her naive dreams	1
38121	1813	Spirit 's	2
89568	4658	virtuosic set pieces	3
151550	8266	unexpected heights	3
72893	3722	Orleans '	2
69174	3515	The sinister inspiration that fuelled DeVito 's early work is confused in Death to Smoochy into something both ugly and mindless .	0
35571	1675	it 's almost worth seeing because it 's so bad	1
142836	7752	got a house full of tots -- do n't worry	3
150339	8188	Steinis quirky , charming and often hilarious	3
115705	6166	over the top as a ` very sneaky ' butler who excels in the art of impossible disappearing\/reappearing acts	2
18664	818	aliens	2
146692	7979	'll get plenty	2
64212	3249	more spirit and bite than your average formulaic romantic quadrangle	3
112376	5968	Alan and	2
136361	7372	is anything but languorous .	2
53330	2646	the kiosks	2
22786	1032	The fascination comes in the power of the Huston performance , which seems so larger than life and yet so fragile , and in the way the Ivan character accepts the news of his illness so quickly but still finds himself unable to react	3
15925	683	made literature literal	2
9549	397	general	2
40725	1951	plain crap	0
4008	152	There 's a scientific law to be discerned here that producers would be well to heed :	2
130417	7026	shining with all the usual Spielberg flair , expertly utilizing the talents of his top-notch creative team	3
94113	4910	silly and monotonous	1
27962	1283	is drawn into the exotic world of belly dancing	2
99556	5220	than you can imagine	2
143766	7802	, it manages to instruct without reeking of research library dust .	3
4153	156	of the kind of lush , all-enveloping movie experience	3
29555	1369	'd rather watch them on the Animal Planet	1
110228	5838	both maintain and dismantle the facades that his genre and his character construct is a wonderous accomplishment of veracity and narrative grace	3
76546	3935	Altman	2
97506	5099	does a great combination act as narrator , Jewish grandmother and subject -- taking us through a film that is part biography , part entertainment and part history	4
122107	6544	this man so watchable is a tribute not only to his craft , but to his legend	3
25887	1186	Kirshner wins , but it 's close	2
148250	8068	Karen Black	2
112754	5987	actually takes a backseat in his own film to special effects	2
151720	8278	a picture of lives lived in a state of quiet desperation	2
86751	4494	A film of ideas and wry comic mayhem	4
55415	2765	much longer	2
73625	3765	the action and special effects are first-rate	2
65240	3302	the atmospheric weirdness	2
9583	399	To be oblivious to the existence of this film	1
12138	519	true events	3
21757	972	uses lighting effects and innovative backgrounds to an equally impressive degree	3
80186	4131	a unique , well-crafted psychological study	4
121575	6515	sexism to Monday Morning that undercuts its charm	1
26333	1206	The cast is spot on and the mood is laid back	3
37103	1758	after the final frame	2
128099	6891	as the family	2
113384	6024	at its cluelessness	1
101161	5316	's a metaphor	2
76667	3942	great presence	4
48196	2351	Windtalkers does n't beat that one , either .	2
144943	7871	look at , listen to ,	2
71238	3635	not because it was particularly funny	2
134371	7248	the unexpected blast of a phonograph record	2
97217	5082	a few ear-pleasing songs	3
6541	260	joyous	3
89465	4651	making a Farrelly Brothers-style , down-and-dirty laugher	2
130742	7043	it with Ring	2
44091	2136	too loud , too goofy and too short	0
79718	4104	Diop	2
48549	2371	bluff	1
133904	7225	redundancy and unsuccessful	0
44278	2147	something is rotten in the state of California	1
81517	4204	the hype , the celebrity	2
42208	2033	she of the impossibly long limbs and sweetly conspiratorial smile	3
72330	3696	lack the nerve	1
9513	396	a tuba-playing dwarf rolled down a hill in a trash can	1
20329	908	densest distillation	2
29507	1367	gangster wannabe	2
10685	453	A little more intensity and	2
54370	2701	satisfied	3
121665	6519	trying to laugh at how bad	1
98277	5150	eight stories	2
115179	6135	It is just too bad the film 's story does not live up to its style .	1
3882	147	a pulp in his Dangerous Game	2
85334	4413	standoffish to everyone else	1
83569	4319	hoping that the rich promise of the script will be realized on the screen	2
58908	2971	highs	2
86843	4499	Even Murphy 's expert comic timing and famed charisma	2
144267	7830	sterotypes	1
147105	8006	The great pity	1
97011	5071	knowing full well what 's going to happen	2
107207	5664	art-house moviegoer	2
86995	4509	digital-effects-heavy , supposed family-friendly comedy	2
92460	4816	-LRB- Russell -RRB- makes good B movies -LRB- The Mask , The Blob -RRB-	3
66028	3349	eat enough during the film	2
101480	5336	another look at Wesley Snipes ' iconic hero doing battle with dozens of bad guys -- at once	2
145904	7932	Succeeds as a well-made evocation of a subculture	3
37397	1775	you might think	2
84715	4382	into Newfoundland 's wild soil	2
110797	5869	to the energetic and always surprising performance	3
53253	2642	wishful thinking	2
79411	4090	more grueling and	1
867	32	that aims for poetry and ends up sounding like satire	1
139530	7569	undogmatic	2
112765	5988	crafted but emotionally cold , a puzzle whose intricate construction one can admire but is difficult to connect with on any deeper level .	1
49379	2416	to understand what this story is really all about	2
59920	3023	founders on its lack of empathy	1
141534	7678	begins to resemble the shapeless	2
114558	6094	women looking for a howlingly trashy time	2
129041	6940	sounds ,	2
82302	4249	ever seen , constantly pulling the rug from underneath us , seeing things from new sides , plunging deeper , getting more intense	3
129104	6943	looks like the six-time winner of the Miss Hawaiian Tropic Pageant , so I do n't know what she 's doing in here	1
150564	8205	without Charlie	2
88349	4589	The film 's messages of tolerance and diversity	2
76999	3960	unburdened	2
109047	5775	scenario that will give most parents pause ...	1
130573	7036	An inelegant combination of two unrelated shorts that falls far short of the director 's previous work in terms of both thematic content and narrative strength .	1
116611	6219	first and last look	2
87253	4525	saying what he has long wanted to say , confronting the roots of his own preoccupations and obsessions	2
44602	2161	hugely overwritten	0
61186	3093	Nothing wrong with performances here , but	2
64084	3242	an action hero with table manners , and one who proves that elegance is more than tattoo deep	3
47606	2321	Gaunt , silver-haired and leonine , -LRB- Harris -RRB- brings a tragic dimension and savage full-bodied wit and cunning to the aging Sandeman .	3
86651	4489	the excruciating End	1
102559	5398	There may have been a good film in `` Trouble Every Day ,	2
106781	5640	this very compelling tale	3
54391	2703	is just such an achievement .	3
49050	2395	to rest her valley-girl image	2
49993	2453	close to real life	3
71009	3620	tight and truthful	3
100034	5249	is a gentle film with dramatic punch , a haunting ode to humanity	3
122484	6569	does n't offer any easy answers .	3
47024	2291	is no sense	2
41442	1991	's just adjusting	2
7249	295	the lack	2
81688	4214	staggered from the theater and blacked out in the lobby	1
44363	2150	little harm done	2
26072	1194	handles the nuclear crisis sequences evenly but	2
94876	4951	play well as a double feature with mainstream foreign mush like My Big Fat Greek Wedding	2
94756	4944	that I 'm not sure	2
120884	6468	one has nothing else to watch	1
74699	3830	's dark and tragic	2
97464	5097	Criterion DVD	2
24114	1096	ethnic sitcom	2
127332	6847	, we do n't feel much for Damon\/Bourne or his predicament	1
33611	1577	Geneva	2
112531	5977	A fresh-faced , big-hearted and frequently funny thrill ride for the kiddies , with enough eye candy and cheeky wit to keep parents away from the concession stand . '	4
53590	2659	Some episodes work , some do n't .	1
151730	8279	in small rooms	2
53072	2632	plethora	2
108962	5768	The farcical elements seemed too pat and familiar to hold my interest ,	1
66811	3390	she 's French	2
103739	5470	Michael Zaidan ,	2
84165	4348	to pass for a litmus test of the generation gap and not bad enough to repulse any generation of its fans	2
122426	6565	a parody of a comedy of a premise	2
118462	6329	love , racial tension	2
123986	6656	so grainy and rough , so dependent on being ` naturalistic ' rather than carefully lit and set up	1
119198	6371	' would	2
50866	2503	Although it lacks the detail of the book	2
7580	307	any degree of accessibility	2
75032	3847	contemporary adult movies	2
51087	2514	editing and pompous references	1
37981	1806	interested , or	2
72462	3703	that uses a sensational , real-life 19th-Century crime as a metaphor for	4
24348	1107	the marvelous Verdu , a sexy slip of an earth mother who mourns her tragedies in private and embraces life in public	3
135613	7326	's one of the most beautiful , evocative works I 've seen .	4
73438	3753	that embraces its old-fashioned themes	3
18866	827	Payne screenplay	2
120519	6444	grisly and engagingly quixotic	3
95338	4976	Russian word	2
154778	8467	one-hour mark	3
39407	1882	listless , witless , and devoid of anything	0
66085	3352	Stallion of the Cimarron is a winner .	4
5722	227	to imagine that a more confused , less interesting and more sloppily made film could possibly come down the road in 2002	0
15552	667	employs an accent that I think is supposed to be an attempt at hardass American but sometimes just lapses into unhidden British	2
38605	1839	what has become of us all in the era of video	2
37354	1772	interesting cinematic devices -LRB- cool visual backmasking -RRB- , a solid cast , and some wickedly sick and twisted humor	4
23964	1088	twinkling	3
11180	481	of its assigned marks to take on any life of its own	1
99041	5194	hit-hungry British filmmakers	2
49138	2401	An intelligent and deeply felt work about impossible , irrevocable choices and the price of making them .	4
44161	2141	a perverse , dangerous libertine and agitator	1
115500	6153	makes as much of a mess as this one	1
74995	3846	pressed to succumb to the call of the wild	2
22912	1036	currently	2
8470	351	will quite likely be more like hell .	1
20443	912	timely as tomorrow	2
115599	6160	wordless	2
130013	7001	'll end up moved	3
133281	7191	WWII	2
124038	6659	predict there will be plenty of female audience members drooling over Michael Idemoto as Michael	3
14301	616	its impacts	2
47852	2332	it par for the course for Disney sequels	2
13426	577	` terrorists	1
96884	5064	a great deal in his performance	2
144631	7850	learn a good deal	3
132393	7139	so spot on	3
13748	592	to have a good time as it doles out pieces of the famous director 's life	3
56575	2841	The lightest , most breezy movie Steven Spielberg	3
155341	8502	the routine day	2
